DatTime,MediaTime,LonAccel,LatAccel,Throttle,Brake,Gear,Heading,HeadwayDistance,HeadwayTime,Lane,LaneOffset,RoadOffset,Steer,Velocity,XPos,YPos,LeadVehPosX,LeadVehPosY,FollowCarBrakingStatus
64.124,64.733269,0.0013,-0.003843,10.779255,0.0,3,358.717629,10000.0,729.486852,2.0,-0.316558,5.083442,0.000958,13.708368,-186.147888,5.530075,5.399979,-118.704203,1.0
64.157,64.766602,0.0008415,-0.0057905000000000005,10.779255,0.0,3,358.7255905,10000.0,728.6693995,2.0,-0.318343,5.081657,0.0009685,13.723744499999999,-185.6978605,5.5200545,5.3999815,-118.1927335,1.0
64.19,64.799935,0.0004525,-0.0075075,10.779255,0.0,3,358.731636,10000.0,728.142032,2.0,-0.319701,5.080299,0.0009745,13.733675999999999,-185.3476105,5.512287,5.399983499999999,-117.810694,1.0
64.2235,64.833269,2.4999999999999998e-05,-0.009617,7.566813499999999,0.0,3,358.73932049999996,10000.0,727.6224535,2.0,-0.321409,5.078591,0.0009805,13.743478,-184.88975499999998,5.5022009999999995,5.3999855,-117.304641,1.0
64.2575,64.866602,-0.000297,-0.012862,4.354372,0.0,3,358.7506815,10000.0,727.1833805,2.0,-0.3238495,5.076150500000001,0.0009885,13.7517715,-184.2024915,5.4871845,5.399988499999999,-116.5518115,1.0
64.28999999999999,64.899935,-0.0003215,-0.0140795,4.354372,0.0,3,358.7545755,10000.0,727.1669400000001,2.0,-0.324655,5.075345,0.0009910000000000001,13.752081,-183.9661865,5.4820545,5.3999895,-116.3025355,1.0
64.324,64.933268,-0.000254,-0.016219,1.43397,0.0,3,358.763922,10000.0,727.266271,2.0,-0.326519,5.073481,0.000997,13.750199,-183.400513,5.46984,5.399991,-115.682886,1.0
64.3565,64.966602,-0.000164,-0.016853,1.43397,0.0,3,358.7696325,10000.0,727.388136,2.0,-0.32760100000000003,5.072399,0.0010010000000000002,13.747891500000001,-183.056862,5.4624695,5.399992,-115.313763,1.0
64.39099999999999,64.999935,-0.000124,-0.017666,1.43397,0.0,3,358.779153,10000.0,727.789169,2.0,-0.329331,5.070669,0.000983,13.740305,-182.484299,5.450263,5.399994,-114.702447,1.0
64.4235,65.033268,-1.7000000000000003e-05,-0.017134499999999997,1.3713894999999998,0.0,3,358.7849125,10000.0,728.0465615,2.0,-0.3303365,5.069663500000001,0.0009875,13.735436,-182.1337815,5.442842499999999,5.3999945,-114.3383245,1.0
64.457,65.066602,0.000158,-0.015301,1.308809,0.0,3,358.79429700000003,10000.0,728.4691535,2.0,-0.3319,5.068099999999999,0.0009945000000000002,13.727442499999999,-181.561783,5.4308119999999995,5.399995499999999,-113.7357585,1.0
64.49000000000001,65.099935,0.000241,-0.013192,1.308809,0.0,3,358.801905,10000.0,728.820405,2.0,-0.33311,5.06689,0.001,13.720798,-181.097244,5.421102,5.399996,-113.256789,1.0
64.524,65.133268,0.000255,-0.010671,1.308809,0.0,3,358.809167,10000.0,729.156569,2.0,-0.334198,5.065802,0.001004,13.714441,-180.654373,5.41191,5.399997,-112.78157,1.0
64.5565,65.166601,0.000234,-0.008529499999999999,1.308809,0.0,3,358.81480250000004,10000.0,729.4172655,2.0,-0.334998,5.065002,0.001007,13.709515,-180.3116455,5.4048385,5.3999975,-112.427447,1.0
64.59049999999999,65.199935,0.000164,-0.004813,1.308809,0.0,3,358.824231,10000.0,729.852485,2.0,-0.33626,5.06374,0.001012,13.701299,-179.740692,5.393129,5.399998,-111.841131,1.0
64.624,65.233268,0.000122,-0.001873,1.308809,0.0,3,358.831807,10000.0,730.201043,2.0,-0.337783,5.062217,0.000993,13.69473,-179.28418,5.383838,5.399999,-111.375911,1.0
64.657,65.266601,8.35e-05,0.0007245,1.308809,0.0,3,358.839391,10000.0,730.5629805,2.0,-0.340645,5.059355,0.000997,13.6881675,-178.827919,5.374618,5.399999,-110.91444200000001,1.0
64.6905,65.299935,4.95e-05,0.0024555000000000002,1.308809,0.0,3,358.845198,10000.0,730.8298895,2.0,-0.342805,5.057195,0.0010005,13.683152,-178.478691,5.367591,5.3999995,-110.5699025,1.0
64.7235,65.333268,4.5e-06,0.004095,1.308809,0.0,3,358.852668,10000.0,731.1724214999999,2.0,-0.34552249999999995,5.0544775,0.0010040000000000001,13.6767285,-178.02990749999998,5.3586195,5.4,-110.11385,1.0
64.757,65.366601,-3.5e-05,0.0052745,1.308809,0.0,3,358.862166,10000.0,731.607253,2.0,-0.3488815,5.051118499999999,0.0010085,13.668596,-177.460342,5.3473235,5.4,-109.5487845,1.0
64.79050000000001,65.399935,-5.3e-05,0.005725,1.308809,0.0,3,358.869774,10000.0,731.955073,2.0,-0.351511,5.048489,0.001011,13.662101,-177.004883,5.338347,5.4,-109.099815,1.0
64.8245,65.433268,-5.4e-05,0.005595,1.308809,0.0,3,358.879305,10000.0,732.3897665,2.0,-0.3547,5.0453,0.0010145,13.653998000000001,-176.4359055,5.3272295,5.400001,-108.543916,1.0
64.8565,65.466601,-5.05e-05,0.005256,1.308809,0.0,3,358.8850355,10000.0,732.6505999999999,2.0,-0.3565615,5.043438500000001,0.001016,13.649141,-176.0946965,5.320613,5.400001,-108.21312649999999,1.0
64.8905,65.499934,-4.7e-05,0.004663,1.308809,0.0,3,358.892685,10000.0,732.998516,2.0,-0.359006,5.040994,0.001018,13.642667,-175.639893,5.311831,5.400001,-107.774157,1.0
64.924,65.533268,-4.3e-05,0.004099,1.308809,0.0,3,358.8984335,10000.0,733.2594799999999,2.0,-0.3607895,5.039210499999999,0.0010195,13.637813999999999,-175.29895,5.305296,5.400001,-107.44753449999999,1.0
64.957,65.566601,-3.0500000000000003e-05,0.003066,1.308809,0.0,3,358.908152,10000.0,733.7001585,2.0,-0.363719,5.036281,0.001022,13.6296255,-174.72390000000001,5.294353,5.400001,-106.9074685,1.0
64.991,65.599934,-1.9e-05,0.002251,1.308809,0.0,3,358.915723,10000.0,734.043088,2.0,-0.36594,5.03406,0.001023,13.623258,-174.276825,5.285902,5.400001,-106.4785,1.0
65.0235,65.633268,-1.05e-05,0.001643,1.308809,0.0,3,358.921623,10000.0,734.3100175,2.0,-0.36761750000000004,5.0323825,0.0010245,13.618305500000002,-173.92927550000002,5.2793814999999995,5.400001,-106.15937650000001,1.0
65.057,65.666601,-9.5e-06,0.0007595,1.308809,0.0,3,358.931151,10000.0,734.740686,2.0,-0.3702435,5.0297564999999995,0.0010379999999999999,13.610319,-173.369225,5.2689509999999995,5.400001,-105.6318115,1.0
65.09,65.699934,-2.6000000000000002e-05,0.000279,1.308809,0.0,3,358.9369535,10000.0,735.002542,2.0,-0.371801,5.028199000000001,0.001062,13.605466,-173.0290605,5.262653,5.400001,-105.317272,1.0
65.12450000000001,65.733268,-0.000114,-0.000392,1.308809,0.0,3,358.946693,10000.0,735.439477,2.0,-0.37431,5.02569,0.00112,13.597376,-172.462418,5.252248,5.400001,-104.797623,1.0
65.157,65.766601,-0.0002205,-0.000755,1.308809,0.0,3,358.9528665,10000.0,735.7126865,2.0,-0.375822,5.024178,0.001166,13.592321,-172.1084515,5.2458025,5.400001,-104.4885,1.0
65.1905,65.799934,-0.000499,-0.001245,1.308809,0.0,3,358.962975,10000.0,736.149872,2.0,-0.378161,5.021839,0.001328,13.584238,-171.542358,5.235576,5.400001,-103.977185,1.0
65.22399999999999,65.833268,-0.000758,-0.0014515,1.308809,0.0,3,358.96903699999996,10000.0,736.401423,2.0,-0.37945,5.02055,0.0014655,13.579590499999998,-171.21701050000001,5.2297525,5.400001,-103.6730615,1.0
65.2565,65.866601,-0.0012504999999999999,-0.0016445000000000001,1.308809,0.0,3,358.9782185,10000.0,736.7625295,2.0,-0.38122900000000004,5.018771,0.001703,13.572923,-170.7504045,5.221471,5.400001,-103.270343,1.0
65.28999999999999,65.899934,-0.001975,-0.001704,1.308809,0.0,3,358.990178,10000.0,737.18951,2.0,-0.383209,5.016791,0.002048,13.565046,-170.199234,5.211811,5.400001,-102.771527,1.0
65.324,65.933267,-0.002434,-0.0016425,1.308809,0.0,3,358.998443,10000.0,737.4524045000001,2.0,-0.3843455,5.0156545,0.002242,13.5602,-169.86022200000002,5.20595,5.4000005,-102.4749045,1.0
65.357,65.966601,-0.0029395000000000003,-0.0014694999999999999,1.308809,0.0,3,359.0108675,10000.0,737.8084699999999,2.0,-0.38578500000000004,5.014215,0.002482,13.553640999999999,-169.4013295,5.198116000000001,5.4,-102.0821855,1.0
65.39099999999999,65.999934,-0.003186,-0.001135,1.308809,0.0,3,359.028583,10000.0,738.252411,2.0,-0.387401,5.012599,0.002684,13.545472,-168.829788,5.188536,5.4,-101.59587,1.0
65.4235,66.033267,-0.0030465,-0.0009005,1.308809,0.0,3,359.0401475,10000.0,738.510214,2.0,-0.3886055,5.0113945,0.0027745,13.540734,-168.498306,5.183085999999999,5.4,-101.3067475,1.0
65.4565,66.066601,-0.0025685,-0.000561,1.308809,0.0,3,359.05739900000003,10000.0,738.8807059999999,2.0,-0.3914875,5.0085125,0.0028320000000000003,13.534183,-168.04006199999998,5.1756705,5.4,-100.92402799999999,1.0
65.4905,66.099934,-0.001642,-0.000159,1.308809,0.0,3,359.080421,10000.0,739.318799,2.0,-0.395014,5.004986,0.002863,13.526125,-167.476364,5.16675,5.4,-100.450213,1.0
65.524,66.133267,-0.0010395,4.85e-05,1.308809,0.0,3,359.0947235,10000.0,739.5764340000001,2.0,-0.39696750000000003,5.0030325,0.0028775,13.521392500000001,-167.145363,5.161629,5.4,-100.1685905,1.0
65.557,66.166601,-0.000211,0.000334,1.308809,0.0,3,359.12024299999996,10000.0,740.0206935000001,2.0,-0.40013299999999996,4.999867,0.0029284999999999997,13.51324,-166.575188,5.1530065,5.4,-99.7035245,1.0
65.59,66.199934,8.65e-05,0.0004625,1.308809,0.0,3,359.135353,10000.0,740.2785915,2.0,-0.40187649999999997,4.9981235,0.0029585,13.5085125,-166.244461,5.148097999999999,5.4,-99.42648550000001,1.0
65.624,66.233267,0.000104,3.3e-05,1.308809,2.844347,3,359.161252,10000.0,740.789723,2.0,-0.404586,4.995414,0.003051,13.499162,-165.688858,5.140072,5.4,-98.969337,1.0
65.6565,66.2666,-2.000000000000001e-06,-0.000891,1.308809,2.844347,3,359.177465,10000.0,741.2647405,2.0,-0.4061275,4.9938725,0.0031450000000000002,13.4904935,-165.344505,5.1352355,5.4,-98.69771449999999,1.0
65.69,66.299934,-0.000378,-0.0019,1.308809,2.844347,3,359.203885,10000.0,742.038332,2.0,-0.408415,4.991585,0.003275,13.476399,-164.789749,5.127639,5.4,-98.248899,1.0
65.72399999999999,66.333267,-0.000341,-0.003854,1.308809,7.961691,3,359.225733,10000.0,742.864414,2.0,-0.410063,4.989937,0.003377,13.461392,-164.34079,5.121694,5.4,-97.89368,1.0
65.7565,66.3666,9.049999999999999e-05,-0.006761,1.308809,7.961691,3,359.2431875,10000.0,743.9222745,2.0,-0.4112305,4.9887695,0.0034475,13.442235,-163.990532,5.117175,5.4,-97.629558,1.0
65.79050000000001,66.399934,0.00017549999999999998,-0.009403499999999999,1.308809,7.961691,3,359.2657135,10000.0,745.286155,2.0,-0.41256099999999996,4.987439,0.003497,13.417612,-163.5498965,5.111628,5.4,-97.280172,1.0
65.824,66.433267,-6.8e-05,-0.01308,1.308809,13.718703,3,359.295519,10000.0,747.294399,2.0,-0.414028,4.985972,0.003491,13.381518,-162.984543,5.104751,5.4,-96.848024,1.0
65.857,66.4666,-0.00017,-0.017352,1.308809,13.718703,3,359.319566,10000.0,749.525996,2.0,-0.414982,4.985018,0.003434,13.341644,-162.539185,5.099535,5.4,-96.506138,1.0
65.8905,66.499933,-0.000233,-0.019756,1.308809,13.718703,3,359.343879,10000.0,751.794299,2.0,-0.415758,4.984242,0.003353,13.301353,-162.095154,5.09451,5.4,-96.167586,1.0
65.924,66.533267,-0.0001085,-0.0228715,1.308809,17.3967935,3,359.367865,10000.0,754.468957,2.0,-0.41632650000000004,4.9836735,0.003226,13.254211999999999,-161.659653,5.089774,5.4,-95.832784,1.0
65.957,66.5666,0.0002015,-0.027057499999999998,1.308809,21.074884,3,359.39244599999995,10000.0,757.791637,2.0,-0.416763,4.983237,0.0030540000000000003,13.1960445,-161.21189900000002,5.0850525,5.4,-95.5008985,1.0
65.9905,66.599933,0.000609,-0.029312,1.308809,21.074884,3,359.415609,10000.0,761.126743,2.0,-0.417038,4.982962,0.002837,13.138085,-160.786484,5.080707,5.4,-95.171929,1.0
66.0235,66.633267,0.000994,-0.0298805,1.308809,22.833971,3,359.4334575,10000.0,763.867763,2.0,-0.417126,4.982874000000001,0.00266,13.0908975,-160.451851,5.0774165,5.4,-94.927807,1.0
66.0565,66.6666,0.0015295,-0.030845499999999998,1.308809,24.593058,3,359.4563965,10000.0,767.9061495000001,2.0,-0.41711299999999996,4.982887,0.0024159999999999997,13.021948,-160.009819,5.073199499999999,5.4,-94.605088,1.0
66.09,66.699933,0.00208,-0.029517,1.308809,24.593058,3,359.483118,10000.0,773.034101,2.0,-0.416898,4.983102,0.002121,12.935389,-159.468964,5.068239,5.4,-94.206273,1.0
66.1245,66.733267,0.0023825,-0.026584999999999998,1.308809,26.192228,3,359.50739150000004,10000.0,778.300694,2.0,-0.416474,4.9835259999999995,0.001833,12.847704,-158.938568,5.063587500000001,5.4,-93.81287449999999,1.0
66.1565,66.7666,0.002432,-0.0251755,1.308809,26.192228,3,359.51658499999996,10000.0,780.526501,2.0,-0.41624950000000005,4.983750499999999,0.001748,12.810997,-158.724762,5.061766,5.4,-93.656932,1.0
66.19,66.799933,0.0023955,-0.021545500000000002,1.308809,26.192228,3,359.5341065,10000.0,785.0916435,2.0,-0.4157075,4.9842925000000005,0.001592,12.7363415,-158.29228999999998,5.0581689999999995,5.4,-93.34754649999999,1.0
66.224,66.833266,0.0021195,-0.016560000000000002,1.308809,26.8318955,3,359.553133,10000.0,790.7991515,2.0,-0.4151635,4.9848365,0.0014665,12.6443255,-157.77034,5.053994,5.4,-92.96581499999999,1.0
66.2575,66.8666,0.0016895,-0.011682999999999999,1.308809,27.471563,3,359.5704985,10000.0,796.8080235,2.0,-0.4158155,4.9841845,0.001424,12.5487185,-157.24519350000003,5.0499345,5.4,-92.58866649999999,1.0
66.291,66.899933,0.001362,-0.008534,1.308809,27.471563,3,359.580155,10000.0,800.550122,2.0,-0.416543,4.983457,0.00144,12.489925,-156.925568,5.047543,5.4,-92.364961,1.0
66.324,66.933266,0.000873,-0.004822,1.308809,28.431067,3,359.591875,10000.0,805.541602,2.0,-0.417397,4.982603,0.001459,12.412425,-156.510483,5.044528,5.4,-92.069742,1.0
66.357,66.9666,0.0005035,-0.0020055,1.308809,28.431067,3,359.602825,10000.0,810.7132220000001,2.0,-0.418139,4.981861,0.0014754999999999998,12.333300999999999,-156.09833500000002,5.0416395000000005,5.4,-91.7782735,1.0
66.39,66.999933,0.000285,0.000426,1.308809,28.431067,3,359.613413,10000.0,815.935684,2.0,-0.418809,4.981191,0.001467,12.25419,-155.688171,5.038834,5.4,-91.489305,1.0
66.424,67.033266,0.000311,0.00198,1.308809,29.070734,3,359.623624,10000.0,821.26529,2.0,-0.419376,4.980624,0.001483,12.174659,-155.280975,5.036147,5.4,-91.204086,1.0
66.457,67.0666,0.0004315,0.002672,1.308809,29.070734,3,359.633622,10000.0,826.749515,2.0,-0.4198455,4.9801545,0.001487,12.094048,-154.8767775,5.0335725,5.4,-90.9226175,1.0
66.4905,67.099933,0.0005254999999999999,0.0030045000000000002,1.308809,29.070734,3,359.64106649999997,10000.0,830.8977024999999,2.0,-0.42015749999999996,4.9798425,0.0014754999999999998,12.0335885,-154.5748975,5.0316885,5.4,-90.7130785,1.0
66.524,67.133266,0.0006644999999999999,0.002839,1.308809,29.390568000000002,3,359.653211,10000.0,837.879953,2.0,-0.4205525,4.9794475,0.0014255000000000001,11.9334715,-154.0820385,5.0287275000000005,5.4,-90.368847,1.0
66.557,67.1666,0.0007845,0.002214,1.308809,29.710402,3,359.6631195,10000.0,843.7725475,2.0,-0.42079750000000005,4.9792024999999995,0.001325,11.8501675,-153.67938199999998,5.0263860000000005,5.4,-90.09696149999999,1.0
66.59,67.199933,0.000899,0.001691,1.308809,29.710402,3,359.670363,10000.0,848.1804105,2.0,-0.420937,4.979063,0.0011965,11.788508,-153.383606,5.0247065,5.4,-89.8949225,1.0
66.6245,67.233266,0.0013224999999999999,0.0006655000000000001,1.308809,29.710402,3,359.6841415,10000.0,857.0565145,2.0,-0.421096,4.978904,0.0008005,11.666471,-152.803268,5.021526,5.4,-89.4970945,1.0
66.657,67.266599,0.0016365,0.00019,1.308809,29.710402,3,359.6905155,10000.0,861.621143,2.0,-0.421128,4.978872,0.00056,11.6048105,-152.512634,5.01998,5.4,-89.3013055,1.0
66.6905,67.299933,0.002084,-0.000407,1.308809,29.710402,3,359.698562,10000.0,867.855649,2.0,-0.421148,4.978852,0.000248,11.521316,-152.120773,5.01792,5.4,-89.042337,1.0
66.724,67.333266,0.0024365000000000003,-0.000874,1.308809,29.710402,3,359.7048185,10000.0,874.0066485,2.0,-0.4211355,4.9788645,-8.999999999999995e-06,11.4404055,-151.7443845,5.0159725,5.4,-88.78753499999999,1.0
66.7565,67.366599,0.0026579999999999998,-0.0012000000000000001,1.308809,29.710402,3,359.7089985,10000.0,878.8317855,2.0,-0.4211185,4.9788815,-0.00014199999999999998,11.377485,-151.452911,5.014472,5.4,-88.597996,1.0
66.78999999999999,67.399933,0.0027085,-0.0015370000000000002,1.308809,29.710402,3,359.712824,10000.0,885.1242025,2.0,-0.4210875,4.9789125,-0.00017999999999999998,11.2966155,-151.08088650000002,5.012566,5.4,-88.3486115,1.0
66.824,67.433266,0.001931,-0.0018915,1.308809,29.710402,3,359.71605,10000.0,894.9844545,2.0,-0.421026,4.978974,-7.25e-05,11.1721585,-150.51324449999998,5.009672,5.4,-87.9807835,1.0
66.857,67.466599,0.001211,-0.0019885,1.308809,29.710402,3,359.71666749999997,10000.0,899.9522919999999,2.0,-0.42098650000000004,4.9790135,7.499999999999999e-06,11.1105995,-150.2349395,5.0082625,5.4,-87.7999945,1.0
66.89,67.499932,0.0004485,-0.002055,1.308809,29.710402,3,359.71703149999996,10000.0,904.9559545,2.0,-0.4209425,4.9790575,7.35e-05,11.049051500000001,-149.95766450000002,5.006863,5.4,-87.62045549999999,1.0
66.924,67.533266,-0.0005285,-0.002242,1.308809,30.350069,3,359.71710199999995,10000.0,913.3888095,2.0,-0.42084900000000003,4.979151,0.0001065,10.9471405,-149.505325,5.004600999999999,5.4,-87.326224,1.0
66.9565,67.566599,-0.0008684999999999999,-0.0024825,1.308809,30.350069,3,359.71707949999995,10000.0,918.6336289999999,2.0,-0.4207845,4.9792155000000005,0.0001165,10.884527,-149.23217,5.0032435,5.4,-87.1516855,1.0
66.9905,67.599932,-0.000825,-0.002596,1.308809,30.350069,3,359.717115,10000.0,927.653245,2.0,-0.420662,4.979338,0.000109,10.77863,-148.77507,5.000985,5.4,-86.865371,1.0
67.0235,67.633266,-0.0005595,-0.0024879999999999998,1.308809,30.350069,3,359.71723699999995,10000.0,933.0851365000001,2.0,-0.420585,4.9794149999999995,9.65e-05,10.7159095,-148.5064395,4.999664,5.4,-86.6962485,1.0
67.057,67.666599,-4.199999999999999e-05,-0.002127,1.308809,30.350069,3,359.717582,10000.0,941.931385,2.0,-0.4204575,4.9795425,5.4e-05,10.6153415,-148.0788575,4.9975645,5.4,-86.418684,1.0
67.09,67.699932,0.0002385,-0.0018615,1.308809,30.350069,3,359.7178245,10000.0,946.9290515,2.0,-0.420386,4.979614,4.500000000000001e-06,10.5592005,-147.8414995,4.9964005,5.4,-86.25414549999999,1.0
67.124,67.733266,0.0007210000000000001,-0.00116,1.308809,30.350069,3,359.71835450000003,10000.0,957.817728,2.0,-0.420234,4.979766,-0.0001415,10.4391565,-147.3384015,4.993933,5.4,-85.9313175,1.0
67.157,67.766599,0.000901,-0.0007635000000000001,1.308809,30.350069,3,359.718505,10000.0,963.603122,2.0,-0.4201585,4.9798415,-0.0002375,10.3765635,-147.0783765,4.992655,5.4,-85.77302900000001,1.0
67.19,67.799932,0.0010379999999999999,-0.00036700000000000003,1.308809,30.350069,3,359.7185375,5030.814894,486.61148549999996,2.0,-0.210056,4.979888,-0.000321,10.31399,-146.8195265,4.991379,5.4,-85.61599,1.0
67.2235,67.833265,0.0010355,0.000253,1.308809,30.350069,3,359.71798650000005,61.4916995,6.0237475,2.0,0.0,4.979888,-0.000409,10.207161,-146.38150050000002,4.989205,5.4,-85.359259,1.0
67.2575,67.866599,0.000855,0.000644,1.308809,30.350069,3,359.7170605,61.358365000000006,6.059377,2.0,0.0,4.979888,-0.00041700000000000005,10.1251335,-146.047867,4.987534999999999,5.4,-85.157374,1.0
67.28999999999999,67.899932,0.0006349999999999999,0.0008805,1.308809,30.350069,3,359.7160805,61.2541315,6.0865875,2.0,0.0,4.979888,-0.0003905,10.062662,-145.7952575,4.9862625000000005,5.4,-85.007835,1.0
67.3235,67.933265,0.000166,0.000818,1.308809,30.8298215,3,359.7138905,61.0795535,6.133249,2.0,0.0,4.979888,-0.0003375,9.957754999999999,-145.378372,4.984144000000001,5.4,-84.763604,1.0
67.3575,67.966599,-0.00018350000000000002,0.0003255,1.308809,31.309574,3,359.71187499999996,60.934229,6.172361,2.0,0.0,4.979888,-0.000304,9.871118,-145.0426635,4.982426500000001,5.4,-84.571719,1.0
67.3905,67.999932,-0.00042,-0.000142,1.308809,31.309574,3,359.7098,60.793674,6.211994,2.0,0.0,4.979888,-0.000273,9.785383,-144.714661,4.98074,5.4,-84.382751,1.0
67.4235,68.033265,-0.0004575,-0.00041450000000000005,1.308809,31.309574,3,359.7077485,60.652542,6.252409,2.0,0.0,4.979888,-0.000268,9.699705999999999,-144.39023550000002,4.979061,5.4,-84.197949,1.0
67.4575,68.066599,-0.00039999999999999996,-0.0005875,1.308809,31.309574,3,359.70577749999995,60.510997,6.2933795,2.0,0.0,4.979888,-0.0002525,9.6140765,-144.068306,4.9773875,5.4,-84.016064,1.0
67.49000000000001,68.099932,-0.000323,-0.000663,1.308809,31.309574,3,359.7043645,60.40457,6.3244665,2.0,0.0,4.979888,-0.0002265,9.549891500000001,-143.828461,4.9761355,5.4,-83.88152550000001,1.0
67.524,68.133265,-0.00024450000000000003,-0.0006915000000000001,1.308809,31.309574,3,359.70262449999996,60.262189,6.3665585,2.0,0.0,4.979888,-0.00017549999999999998,9.4643955,-143.5115125,4.9744735,5.4,-83.70547400000001,1.0
67.557,68.166599,-0.000215,-0.0006605000000000001,1.308809,31.309574,3,359.700725,60.088336,6.419750499999999,2.0,0.0,4.979888,-0.0001365,9.359002,-143.12446599999998,4.9724330000000005,5.4,-83.4904095,1.0
67.59,68.199932,-0.0002165,-0.0006225,1.308809,31.309574,3,359.699685,59.9808465,6.452306999999999,2.0,0.0,4.979888,-0.0001105,9.295027000000001,-142.89103699999998,4.9711995,5.4,-83.3633705,1.0
67.624,68.233265,-0.000232,-0.000503,1.308809,31.309574,3,359.69797700000004,59.7648825,6.5186775,2.0,0.0,4.979888,-8.5e-05,9.167263,-142.429428,4.968752,5.4,-83.1155435,1.0
67.6575,68.266598,-0.000227,-0.0004525,1.308809,31.309574,3,359.697492,59.687912999999995,6.5415825000000005,2.0,0.0,4.979888,-7.3e-05,9.123396,-142.272209,4.967917,5.4,-83.03460100000001,1.0
67.69,68.299932,-0.0002025,-0.000344,1.308809,31.309574,3,359.69670099999996,59.547817499999994,6.5866365,2.0,0.0,4.979888,-6.15e-05,9.039727,-141.9741975,4.966333,5.4,-82.8752165,1.0
67.72399999999999,68.333265,-0.0001395,-0.0001465,1.308809,31.309574,3,359.695767,59.3204255,6.657185,2.0,0.0,4.979888,-6.1e-05,8.909776,-141.51605949999998,4.9638919999999995,5.4,-82.64238900000001,1.0
67.7575,68.366598,-0.000108,-3.3e-05,1.308809,31.309574,3,359.69541749999996,59.210910999999996,6.692707,2.0,0.0,4.979888,-4.9e-05,8.846226,-141.294319,4.9627085,5.4,-82.5291,1.0
67.78999999999999,68.399932,-8.15e-05,8.5e-05,1.308809,31.309574,3,359.695109,59.105804,6.728042500000001,2.0,0.0,4.979888,-3.7e-05,8.7840405,-141.0782625,4.961555000000001,5.4,-82.4170615,1.0
67.824,68.433265,-5.1e-05,0.000298,1.308809,31.309574,3,359.694696,58.9222105,6.788914,2.0,0.0,4.979888,-3.65e-05,8.678354500000001,-140.71469100000002,4.9596125,5.4,-82.235331,1.0
67.857,68.466598,-2.5e-05,0.00046049999999999997,1.308809,31.309574,3,359.694425,58.774799,6.8384645,2.0,0.0,4.979888,-3.6e-05,8.593922,-140.4267885,4.9580725,5.4,-82.093446,1.0
67.89,68.499932,-6.5000000000000004e-06,0.000572,1.308809,31.309574,3,359.69424549999997,58.6639495,6.8760925,2.0,0.0,4.979888,-3.5499999999999996e-05,8.5306605,-140.2124405,4.9569255000000005,5.4,-81.9889075,1.0
67.9235,68.533265,1.1e-05,0.000941,1.308809,30.190154,3,359.694034,5029.276388,596.7535715,2.0,0.0,4.979888,-3.5e-05,8.4470045,-139.929451,4.955411,5.4,-81.852856,1.0
67.9565,68.566598,1.8500000000000002e-05,0.0025190000000000004,1.308809,29.070734,3,359.69383949999997,10000.0,1194.923861,2.0,0.0,4.979888,-3.4e-05,8.367846499999999,-139.649193,4.9539095,5.4,-81.72013799999999,1.0
67.99000000000001,68.599931,1.8e-05,0.003922500000000001,1.308809,29.070734,3,359.6936545,10000.0,1206.18364,2.0,0.0,4.979888,-3.3e-05,8.2897485,-139.3715285,4.9524215,5.4,-81.5907535,1.0
68.024,68.633265,9e-06,0.006702,1.308809,25.552561,3,359.6933875,10000.0,1222.8352055,2.0,-0.4497855,4.9502145,-3.2e-05,8.176892500000001,-138.9598845,4.9502145,5.4,-81.4029265,1.0
68.0575,68.666598,3.5e-06,0.0088225,1.308809,25.552561,3,359.693258,10000.0,1230.5928425,2.0,-0.450878,4.949122,-3.15e-05,8.125482,-138.756302,4.949122,5.4,-81.312138,1.0
68.09,68.699931,-1.5e-06,0.010587,1.308809,25.552561,3,359.6931295,10000.0,1238.403143,2.0,-0.451966,4.948034,-3.0500000000000003e-05,8.074162,-138.5535735,4.948034,5.4,-81.2225995,1.0
68.124,68.733265,-1.4e-05,0.01272,1.308809,23.313723,3,359.692922,10000.0,1251.463963,2.0,-0.453763,4.946237,-6e-06,7.989924,-138.218811,4.946237,5.4,-81.077951,1.0
68.157,68.766598,-4.0499999999999995e-05,0.0145245,1.308809,23.313723,3,359.692778,10000.0,1261.331624,2.0,-0.455187,4.944813,-4.000000000000001e-06,7.927596,-137.953766,4.944813,5.4,-80.966483,1.0
68.19,68.799931,-5.8e-05,0.015345000000000001,1.308809,23.313723,3,359.692684,10000.0,1268.7927795,2.0,-0.4562495,4.9437505,-3e-06,7.88093,-137.7559435,4.9437505,5.4,-80.8844445,1.0
68.2235,68.833264,-6.1e-05,0.0149495,1.308809,23.633556499999997,3,359.6925755,10000.0,1281.5547445,2.0,-0.45800300000000005,4.941997,-1e-06,7.802616,-137.4293745,4.941997,5.4,-80.752714,1.0
68.2575,68.866598,-4.7000000000000004e-05,0.013478500000000001,1.308809,23.95339,3,359.69252,10000.0,1292.0926955,2.0,-0.4593935,4.9406064999999995,0.0,7.7390305,-137.170326,4.9406064999999995,5.4,-80.65082899999999,1.0
68.28999999999999,68.899931,-3.15e-05,0.011974,1.308809,23.95339,3,359.69249249999996,10000.0,1300.121323,2.0,-0.46043049999999996,4.9395695,0.0,7.691171000000001,-136.977234,4.9395695,5.4,-80.5762905,1.0
