Timestamp,count,pitch_eye,yaw_eye
2432.0,74.0,0.7610142827033997,-0.9572651386260986
2465.0,75.0,0.7591660618782043,-0.9242767095565796
2499.0,76.0,0.8168267011642456,-1.1165159940719604
2532.0,77.0,0.8203936815261841,-1.1142839193344116
2565.0,78.0,0.6918013691902161,-1.0751771926879883
2598.0,79.0,0.6485140919685364,-1.0764316320419312
2632.0,80.0,0.6485140919685364,-1.0764316320419312
2665.0,81.0,0.4509269595146179,-0.93964022397995
2698.0,82.0,0.48363059759140015,-0.9386704564094543
2732.0,83.0,-1.8206521272659302,-0.5542587041854858
2765.0,84.0,-1.8808252811431885,-0.5391349196434021
2798.0,85.0,-1.7728685140609741,-0.25103649497032166
2832.0,86.0,-1.7856148481369019,-0.3029838502407074
2865.0,87.0,-1.7856148481369019,-0.3029838502407074
2898.0,88.0,-1.2273281812667847,-0.575098991394043
2932.0,89.0,-1.209739327430725,-0.5512538552284241
2965.0,90.0,-0.6191971898078918,-0.49035561084747314
2998.0,91.0,-0.6211264133453369,-0.48751509189605713
3032.0,92.0,-0.6211264133453369,-0.48751509189605713
3065.0,93.0,-0.6352821588516235,-0.4873577058315277
3098.0,94.0,-0.6153505444526672,-0.4777087867259979
3132.0,95.0,-0.5724483728408813,-0.39119812846183777
3165.0,96.0,-0.5925453901290894,-0.4054439067840576
3198.0,97.0,-0.45950210094451904,-0.41305842995643616
3232.0,98.0,-0.5166343450546265,-0.40862321853637695
3265.0,99.0,-0.5166343450546265,-0.40862321853637695
3298.0,100.0,-0.5656384229660034,-0.3580966591835022
3332.0,101.0,-0.5624812245368958,-0.36344531178474426
3365.0,102.0,-0.4142238199710846,-0.37599706649780273
3398.0,103.0,-0.41995522379875183,-0.3761430084705353
3431.0,104.0,-0.41995522379875183,-0.3761430084705353
3465.0,105.0,-0.6500363945960999,-0.5278574824333191
3498.0,106.0,-0.7104504704475403,-0.5121861100196838
3531.0,107.0,-0.6728003025054932,-0.458085298538208
3565.0,108.0,-0.5410611629486084,-0.47091802954673767
3598.0,109.0,-0.5267849564552307,-0.5194895267486572
3631.0,110.0,-0.524507999420166,-0.5191699266433716
3665.0,111.0,-0.525559663772583,-0.5195923447608948
3698.0,112.0,-0.5305458903312683,-0.38264673948287964
3731.0,113.0,-0.5312186479568481,-0.3837500810623169
3765.0,114.0,-0.5092888474464417,-0.4023943245410919
3798.0,115.0,-0.5407098531723022,-0.44832852482795715
3831.0,116.0,-0.5419647693634033,-0.4439100921154022
3865.0,117.0,-0.44281286001205444,-0.38045814633369446
3898.0,118.0,-0.44247809052467346,-0.3806290924549103
3931.0,119.0,-0.5515620112419128,-0.36500436067581177
3965.0,120.0,-0.5515950322151184,-0.3649468421936035
3998.0,121.0,-0.44736793637275696,-0.3642336130142212
4031.0,122.0,-0.44736793637275696,-0.3642336130142212
4065.0,123.0,-0.44736793637275696,-0.3642336130142212
4098.0,124.0,-0.33347705006599426,-0.30492421984672546
4131.0,125.0,-0.3288934826850891,-0.30992618203163147
4165.0,126.0,-0.3102305829524994,-0.31315046548843384
4198.0,127.0,-0.3073756694793701,-0.3118114173412323
4231.0,128.0,-0.3073756694793701,-0.3118114173412323
4264.0,129.0,-0.2640867829322815,-0.3287387490272522
4298.0,130.0,-0.2640867829322815,-0.3287387490272522
4331.0,131.0,-0.3675684332847595,-0.24010050296783447
4364.0,132.0,-0.36728668212890625,-0.23988105356693268
4398.0,133.0,-0.3416087329387665,-0.32074153423309326
4431.0,134.0,-0.3415365517139435,-0.32064753770828247
4464.0,135.0,-0.35829824209213257,-0.26427000761032104
4498.0,136.0,-0.34084492921829224,-0.21458394825458527
4531.0,137.0,-0.3406047523021698,-0.21360497176647186
4564.0,138.0,-0.3454993665218353,-0.25079867243766785
4598.0,139.0,-0.3454993665218353,-0.25079867243766785
4631.0,140.0,-0.3454993665218353,-0.25079867243766785
4664.0,141.0,-0.3700507581233978,-0.2304268330335617
4698.0,142.0,-0.37005743384361267,-0.2306009978055954
4731.0,143.0,-0.39840224385261536,-0.22043012082576752
4764.0,144.0,-0.39840224385261536,-0.22043012082576752
4798.0,145.0,-0.403205543756485,-0.3267746567726135
4831.0,146.0,-0.4029543995857239,-0.3265392482280731
4864.0,147.0,-0.4029543995857239,-0.3265392482280731
4898.0,148.0,-0.3477571904659271,-0.3147563636302948
4931.0,149.0,-0.34893563389778137,-0.3155422508716583
4964.0,150.0,-0.28470152616500854,-0.24562841653823853
4998.0,151.0,-0.27690938115119934,-0.27003762125968933
5031.0,152.0,-0.27690938115119934,-0.27003762125968933
5064.0,153.0,-0.29450303316116333,-0.2592443823814392
5097.0,154.0,-0.2944500148296356,-0.2591410279273987
5131.0,155.0,-0.3452002704143524,-0.30132362246513367
5164.0,156.0,-0.3445344865322113,-0.2985486090183258
5197.0,157.0,-0.35591921210289,-0.31119731068611145
5231.0,158.0,-0.32078441977500916,-0.2518197298049927
5264.0,159.0,-0.31859636306762695,-0.25326982140541077
5297.0,160.0,-0.33976608514785767,-0.19787873327732086
5331.0,161.0,-0.3396760821342468,-0.19831442832946777
5364.0,162.0,-0.4702487587928772,-0.25606614351272583
5397.0,163.0,-0.4702487587928772,-0.25606614351272583
5431.0,164.0,-0.4702487587928772,-0.25606614351272583
5464.0,165.0,-0.5181124210357666,-0.3099418878555298
5497.0,166.0,-0.530945897102356,-0.2851704955101013
5531.0,167.0,-0.3928056061267853,-0.17145511507987976
5564.0,168.0,-0.3904860317707062,-0.1718042641878128
5597.0,169.0,-0.3995354175567627,-0.25253158807754517
5631.0,170.0,-0.39946141839027405,-0.2524152100086212
5664.0,171.0,-0.39946141839027405,-0.2524152100086212
5697.0,172.0,-0.3695732653141022,-0.2454047054052353
5731.0,173.0,-0.369369238615036,-0.2451714128255844
5764.0,174.0,-0.35523292422294617,-0.20903471112251282
5797.0,175.0,-0.3497827649116516,-0.2122504711151123
5831.0,176.0,-0.3497827649116516,-0.2122504711151123
5864.0,177.0,-0.385942667722702,-0.21360205113887787
5897.0,178.0,-0.387248158454895,-0.2133655548095703
5930.0,179.0,-0.6560734510421753,0.14679211378097534
5964.0,180.0,-0.6577169299125671,0.14688798785209656
5997.0,181.0,-0.5785850882530212,0.12180793285369873
6030.0,182.0,-0.5783618688583374,0.12183590233325958
6064.0,183.0,-0.5783618688583374,0.12183590233325958
6097.0,184.0,-0.46353834867477417,0.09765811264514923
6130.0,185.0,-0.46357327699661255,0.09749460220336914
6164.0,186.0,-0.3599643409252167,0.03265807777643204
6197.0,187.0,-0.36166369915008545,0.03604189306497574
6230.0,188.0,-0.36166369915008545,0.03604189306497574
6264.0,189.0,-0.30812108516693115,-0.002775812754407525
6297.0,190.0,-0.30740630626678467,7.962851668708026e-05
6330.0,191.0,-0.41151300072669983,0.07108989357948303
6364.0,192.0,-0.41876983642578125,0.07044140994548798
6397.0,193.0,-0.3181638717651367,0.07823462039232254
6430.0,194.0,-0.3187822699546814,0.07883676141500473
6464.0,195.0,-0.3961910307407379,0.05500838905572891
6497.0,196.0,-0.3493601381778717,0.11570236086845398
6530.0,197.0,-0.3457004427909851,0.11724354326725006
6564.0,198.0,-0.3379186689853668,0.10509154200553894
6597.0,199.0,-0.3379186689853668,0.10509154200553894
6630.0,200.0,-0.3379186689853668,0.10509154200553894
6664.0,201.0,-0.2923178970813751,0.11892559379339218
6697.0,202.0,-0.29368141293525696,0.11953012645244598
6730.0,203.0,-0.31868505477905273,0.07803008705377579
6763.0,204.0,-0.3187212646007538,0.0775453969836235
6797.0,205.0,-0.4608680307865143,0.10100411623716354
6830.0,206.0,-0.46048372983932495,0.10069917887449265
6863.0,207.0,-0.4715838134288788,0.10348352044820786
6897.0,208.0,-0.34796226024627686,0.044030576944351196
6930.0,209.0,-0.34694358706474304,0.04585191234946251
6963.0,210.0,-0.25382909178733826,0.11005273461341858
6997.0,211.0,-0.24944153428077698,0.10820050537586212
7030.0,212.0,-0.24944153428077698,0.10820050537586212
7063.0,213.0,-0.23696541786193848,0.07646974176168442
7097.0,214.0,-0.24695758521556854,0.07854141294956207
7130.0,215.0,-0.23709538578987122,0.11059948801994324
7163.0,216.0,-0.22203201055526733,0.1061171218752861
7197.0,217.0,-0.3067881762981415,0.12274563312530518
7230.0,218.0,-0.307272344827652,0.12201805412769318
7263.0,219.0,-0.307272344827652,0.12201805412769318
7297.0,220.0,-0.3272654712200165,0.08409304171800613
7330.0,221.0,-0.30575644969940186,0.06550151854753494
7363.0,222.0,-0.25169751048088074,0.03183622658252716
7397.0,223.0,-0.27677246928215027,0.058589015156030655
7430.0,224.0,-0.27677246928215027,0.058589015156030655
7463.0,225.0,-0.35278788208961487,0.07161666452884674
7497.0,226.0,-0.3627941906452179,0.06964965164661407
7530.0,227.0,-0.5047992467880249,0.08937036991119385
7563.0,228.0,-0.5289757251739502,0.08787020295858383
7596.0,229.0,-0.5314450263977051,-0.12194188684225082
7630.0,230.0,-0.5315565466880798,-0.12171738594770432
7663.0,231.0,-0.5315565466880798,-0.12171738594770432
7696.0,232.0,-0.29212453961372375,0.020503411069512367
7730.0,233.0,-0.2983150780200958,0.021524202078580856
7763.0,234.0,-0.3629350960254669,0.015788551419973373
7796.0,235.0,-0.3721970021724701,0.01721174456179142
7830.0,236.0,-0.3721970021724701,0.01721174456179142
7863.0,237.0,-0.490886390209198,-0.09058289974927902
7896.0,238.0,-0.4899207353591919,-0.09101566672325134
7930.0,239.0,-0.3678986728191376,-0.009171128273010254
7963.0,240.0,-0.36911147832870483,0.008336493745446205
7996.0,241.0,-0.39628633856773376,0.10104113817214966
8030.0,242.0,-0.38720420002937317,0.10755762457847595
8063.0,243.0,-0.38720420002937317,0.10755762457847595
8096.0,244.0,-0.2960473895072937,0.07027389854192734
8130.0,245.0,-0.29390114545822144,0.07284358143806458
8163.0,246.0,-0.3018333613872528,0.09541547298431396
8196.0,247.0,-0.29592087864875793,0.11110468953847885
8230.0,248.0,-0.2959485650062561,0.11110682040452957
8263.0,249.0,-0.39705684781074524,0.04307636246085167
8296.0,250.0,-0.367496520280838,-0.008148474618792534
8330.0,251.0,-0.4441809356212616,0.11019308120012283
8363.0,252.0,-0.44368210434913635,0.11425706744194031
8396.0,253.0,-0.46965911984443665,0.09687461704015732
8429.0,254.0,-0.4511927664279938,0.08542542159557343
8463.0,255.0,-0.46037110686302185,0.0958881825208664
8496.0,256.0,-0.4423409402370453,0.05619402974843979
8529.0,257.0,-0.44200462102890015,0.0566323846578598
8563.0,258.0,-0.3465971052646637,0.1312198042869568
8596.0,259.0,-0.35025468468666077,0.1330382078886032
8629.0,260.0,-0.33765873312950134,0.11337316036224365
8663.0,261.0,-0.35218337178230286,0.045594651252031326
8696.0,262.0,-0.3546049892902374,0.046968311071395874
8729.0,263.0,-0.3677370250225067,0.08759430050849915
8763.0,264.0,-0.3679276704788208,0.08758098632097244
8796.0,265.0,-0.43661701679229736,0.10626491904258728
8829.0,266.0,-0.4373118579387665,0.10714882612228394
8863.0,267.0,-0.4399520754814148,0.11213026940822601
8896.0,268.0,-0.4414154887199402,0.02106933295726776
8929.0,269.0,-0.44197824597358704,0.021517543122172356
8963.0,270.0,-0.35234183073043823,0.05681109055876732
8996.0,271.0,-0.35234183073043823,0.05681109055876732
9029.0,272.0,-0.35234183073043823,0.05681109055876732
9063.0,273.0,-0.34492039680480957,0.09687595069408417
9096.0,274.0,-0.3449944257736206,0.09684957563877106
9129.0,275.0,-0.2812170386314392,0.094443678855896
9163.0,276.0,-0.2812356650829315,0.09343061596155167
9196.0,277.0,-0.3216904401779175,0.07215329259634018
9229.0,278.0,-0.32283347845077515,0.07206301391124725
9262.0,279.0,-0.32018494606018066,0.06773190945386887
9296.0,280.0,-0.3200978636741638,0.06632336229085922
9329.0,281.0,-0.31637102365493774,0.07214130461215973
9362.0,282.0,-0.4198548197746277,0.07039187848567963
9396.0,283.0,-0.4198548197746277,0.07039187848567963
9429.0,284.0,-0.4198548197746277,0.07039187848567963
9462.0,285.0,-0.48974576592445374,0.04214079678058624
9496.0,286.0,-0.43659862875938416,0.013165603391826153
9529.0,287.0,-0.46079614758491516,0.04984532296657562
9562.0,288.0,-0.46079614758491516,0.04984532296657562
9596.0,289.0,-0.39369139075279236,0.10164301097393036
9629.0,290.0,-0.3937281370162964,0.10157083719968796
9662.0,291.0,-0.37349051237106323,0.10251572728157043
9696.0,292.0,-0.4169501066207886,0.042395394295454025
9729.0,293.0,-0.4123689532279968,0.045229796320199966
9762.0,294.0,-0.4698053002357483,0.05069407448172569
9796.0,295.0,-0.4704255759716034,0.04833930358290672
9829.0,296.0,-0.4704255759716034,0.04833930358290672
9862.0,297.0,-0.4609473645687103,0.08212709426879883
9896.0,298.0,-0.46295058727264404,0.08332125842571259
9929.0,299.0,-0.4187738299369812,0.0853540450334549
9962.0,300.0,-0.42154964804649353,0.08894798159599304
9996.0,301.0,-0.4237928092479706,0.10156471282243729
10029.0,302.0,-0.4260152280330658,0.10184887051582336
10062.0,303.0,-0.42196616530418396,0.10960079729557037
10095.0,304.0,-0.4017769992351532,0.11241443455219269
10129.0,305.0,-0.4169314503669739,0.14049772918224335
10162.0,306.0,-0.43679386377334595,0.0695740208029747
10195.0,307.0,-0.4429396390914917,0.05772082135081291
10229.0,308.0,-0.4429396390914917,0.05772082135081291
10262.0,309.0,-0.4538287818431854,-0.19029857218265533
10295.0,310.0,-0.4622049629688263,-0.18406225740909576
10329.0,311.0,-0.37890124320983887,0.03157976642251015
10362.0,312.0,-0.3789406716823578,0.031163247302174568
10395.0,313.0,-0.4090120196342468,-0.039619848132133484
10429.0,314.0,-0.4084644615650177,-0.03997191786766052
10462.0,315.0,-0.4005942940711975,-0.036447227001190186
10495.0,316.0,-0.33543527126312256,-0.004430967383086681
10529.0,317.0,-0.3449419438838959,-0.012522183358669281
10562.0,318.0,-0.39199119806289673,0.022361498326063156
10595.0,319.0,-0.39203914999961853,0.022122880443930626
10629.0,320.0,-0.39203914999961853,0.022122880443930626
10662.0,321.0,-0.3354206383228302,0.06801154464483261
10695.0,322.0,-0.3307054936885834,0.0672573372721672
10729.0,323.0,-0.2749687135219574,0.03775057569146156
10762.0,324.0,-0.2749626040458679,0.03814072906970978
10795.0,325.0,-0.32722046971321106,0.08879777789115906
10829.0,326.0,-0.32711076736450195,0.08893760293722153
10862.0,327.0,-0.31947043538093567,0.07650782912969589
10895.0,328.0,-0.2837553024291992,0.06283275783061981
10928.0,329.0,-0.28306129574775696,0.06493745744228363
10962.0,330.0,-0.27004241943359375,0.04786073416471481
10995.0,331.0,-0.27006664872169495,0.04809403046965599
11028.0,332.0,-0.27006664872169495,0.04809403046965599
11062.0,333.0,-0.2911010980606079,0.05300276726484299
11095.0,334.0,-0.2911010980606079,0.05300276726484299
11128.0,335.0,-0.29869669675827026,0.07910919934511185
11162.0,336.0,-0.2954028844833374,0.07845140248537064
11195.0,337.0,-0.3110348582267761,0.006456567905843258
11228.0,338.0,-0.32434988021850586,-0.007935687899589539
11262.0,339.0,-0.32434988021850586,-0.007935687899589539
11295.0,340.0,-0.4471096098423004,0.01974121481180191
11328.0,341.0,-0.4471096098423004,0.01974121481180191
11362.0,342.0,-0.3822515308856964,0.017303356900811195
11395.0,343.0,-0.38475969433784485,0.019770774990320206
11428.0,344.0,-0.38475969433784485,0.019770774990320206
11462.0,345.0,-0.3930213451385498,0.06190464645624161
11495.0,346.0,-0.3738631010055542,0.06454703211784363
11528.0,347.0,-0.3901509642601013,0.07938297837972641
11562.0,348.0,-0.38939568400382996,0.07844874262809753
11595.0,349.0,-0.3919885456562042,0.06178427115082741
11628.0,350.0,-0.3919885456562042,0.06178427115082741
11662.0,351.0,-0.3919885456562042,0.06178427115082741
11695.0,352.0,-0.22613434493541718,0.029632462188601494
11728.0,353.0,-0.22698016464710236,0.02971501834690571
11761.0,354.0,-0.22070230543613434,0.04651131108403206
11795.0,355.0,-0.22109271585941315,0.042520031332969666
11828.0,356.0,-0.22109271585941315,0.042520031332969666
11861.0,357.0,-0.17484718561172485,0.06576436758041382
11895.0,358.0,-0.17012913525104523,0.07745431363582611
11928.0,359.0,-0.18437570333480835,0.06416647136211395
11961.0,360.0,-0.21589955687522888,0.07149655371904373
11995.0,361.0,-0.2110094428062439,0.08789390325546265
12028.0,362.0,-0.2110094428062439,0.08789390325546265
12061.0,363.0,-0.2110094428062439,0.08789390325546265
12095.0,364.0,-0.2186705768108368,0.043836697936058044
12128.0,365.0,-0.2186705768108368,0.043836697936058044
12161.0,366.0,-0.34224948287010193,0.06107853725552559
12195.0,367.0,-0.34332409501075745,0.06186284124851227
12228.0,368.0,-0.34332409501075745,0.06186284124851227
12261.0,369.0,-0.3730252683162689,0.08369063585996628
12295.0,370.0,-0.3704467713832855,0.06513027101755142
12328.0,371.0,-0.3782719373703003,0.09592919796705246
12361.0,372.0,-0.37960004806518555,0.09540881216526031
12395.0,373.0,-0.38895919919013977,0.09862431138753891
12428.0,374.0,-0.38907957077026367,0.09865307062864304
12461.0,375.0,-0.38907957077026367,0.09865307062864304
12495.0,376.0,-0.3496605455875397,0.10257510840892792
12528.0,377.0,-0.3501604199409485,0.10228216648101807
12561.0,378.0,-0.3426907956600189,0.09146174043416977
12594.0,379.0,-0.3426907956600189,0.09146174043416977
12628.0,380.0,-0.35956084728240967,0.09308254718780518
12661.0,381.0,-0.35650381445884705,0.08247756958007812
12694.0,382.0,-0.3531053364276886,0.08248662203550339
12728.0,383.0,-0.30875304341316223,-0.0480349063873291
12761.0,384.0,-0.30714184045791626,-0.04789642244577408
12794.0,385.0,-0.338500052690506,0.08315880596637726
12828.0,386.0,-0.32822901010513306,0.0941438153386116
12861.0,387.0,-0.32822901010513306,0.0941438153386116
12894.0,388.0,-0.3153028190135956,0.06525223702192307
12928.0,389.0,-0.34171366691589355,0.0434686504304409
12961.0,390.0,-0.3401775658130646,0.07303426414728165
12994.0,391.0,-0.3401775658130646,0.07303426414728165
13028.0,392.0,-0.3401714265346527,0.07305397093296051
13061.0,393.0,-0.33964625000953674,0.06357870995998383
13094.0,394.0,-0.33964625000953674,0.06357870995998383
13128.0,395.0,-0.3606266379356384,0.07727961242198944
13161.0,396.0,-0.3601214587688446,0.07691928744316101
13194.0,397.0,-0.32733792066574097,0.05253351479768753
13228.0,398.0,-0.32770463824272156,0.05271407589316368
13261.0,399.0,-0.32770463824272156,0.05271407589316368
13294.0,400.0,-0.4051818549633026,0.034813109785318375
13328.0,401.0,-0.4051626920700073,0.03489833325147629
13361.0,402.0,-0.3604713976383209,0.05845319479703903
13394.0,403.0,-0.3645220398902893,0.059901416301727295
13427.0,404.0,-0.3645220398902893,0.059901416301727295
13461.0,405.0,-0.4535438120365143,0.028981316834688187
13494.0,406.0,-0.44663581252098083,0.021533789113163948
13527.0,407.0,-0.7783064842224121,-0.15080443024635315
13561.0,408.0,-0.692327618598938,-0.12754064798355103
13594.0,409.0,-0.9710026979446411,-0.1796824187040329
13627.0,410.0,-0.9818143844604492,-0.18235011398792267
13661.0,411.0,-0.9818143844604492,-0.18235011398792267
13694.0,412.0,-1.2379562854766846,-0.2191169112920761
13727.0,413.0,-1.2459899187088013,-0.2050546258687973
13761.0,414.0,-1.1364636421203613,-0.1594296097755432
13794.0,415.0,-1.1206603050231934,-0.11069269478321075
13827.0,416.0,-1.1206603050231934,-0.11069269478321075
13861.0,417.0,-1.0695958137512207,0.01806315779685974
13894.0,418.0,-1.0462100505828857,0.018064221367239952
13927.0,419.0,-0.8803409337997437,-0.025730930268764496
13961.0,420.0,-0.8964219093322754,-0.0280406903475523
13994.0,421.0,-0.714076042175293,-0.0041529336012899876
14027.0,422.0,-0.7189505100250244,-0.004457599483430386
14061.0,423.0,-0.7216207981109619,-0.0037971350830048323
14094.0,424.0,-0.6503780484199524,0.013701430521905422
14127.0,425.0,-0.6698521375656128,0.02142805978655815
14161.0,426.0,-0.8125539422035217,-0.00353508023545146
14194.0,427.0,-0.9315897822380066,0.004824848845601082
14227.0,428.0,-0.9315897822380066,0.004824848845601082
14260.0,429.0,-0.7895165085792542,0.01077275350689888
14294.0,430.0,-0.792594850063324,0.010542922653257847
14327.0,431.0,-1.0854510068893433,-0.30185601115226746
14360.0,432.0,-1.1458698511123657,-0.3085533082485199
14394.0,433.0,-0.5802860260009766,-0.06446847319602966
14427.0,434.0,-0.5679768919944763,-0.04707803204655647
14460.0,435.0,-0.5868116021156311,-0.07151786237955093
14494.0,436.0,-0.546849250793457,0.04261324182152748
14527.0,437.0,-0.5409066677093506,0.037702903151512146
14560.0,438.0,-0.473630428314209,0.010974887758493423
14594.0,439.0,-0.4761476218700409,0.0031547807157039642
14627.0,440.0,-0.40779122710227966,0.016516925767064095
14660.0,441.0,-0.40837550163269043,0.04537786915898323
14694.0,442.0,-0.396892249584198,0.04133306071162224
14727.0,443.0,-0.40822428464889526,0.06263168901205063
14760.0,444.0,-0.40822428464889526,0.06263168901205063
14794.0,445.0,-0.3673367500305176,0.12347959727048874
14827.0,446.0,-0.3673367500305176,0.12347959727048874
14860.0,447.0,-0.3673367500305176,0.12347959727048874
14894.0,448.0,-0.41118142008781433,0.1231088861823082
14927.0,449.0,-0.41118142008781433,0.1231088861823082
14960.0,450.0,-0.3841596841812134,0.08282697200775146
14994.0,451.0,-0.3838118612766266,0.08314815163612366
15027.0,452.0,-0.3838118612766266,0.08314815163612366
15060.0,453.0,-0.3964701294898987,0.11560356616973877
15093.0,454.0,-0.38643401861190796,0.0770559012889862
15127.0,455.0,-0.3213292956352234,0.07229097932577133
15160.0,456.0,-0.3209269046783447,0.07243212312459946
15193.0,457.0,-0.3394518494606018,0.10267578065395355
15227.0,458.0,-0.3394518494606018,0.10267578065395355
15260.0,459.0,-0.3007374703884125,0.04831346869468689
15293.0,460.0,-0.3753853738307953,0.08027726411819458
15327.0,461.0,-0.3753853738307953,0.08027726411819458
15360.0,462.0,-0.3532955050468445,0.07359166443347931
15393.0,463.0,-0.3532955050468445,0.07359166443347931
15427.0,464.0,-0.3532955050468445,0.07359166443347931
15460.0,465.0,-0.36162880063056946,0.10866549611091614
15493.0,466.0,-0.36162880063056946,0.10866549611091614
15527.0,467.0,-0.31504929065704346,0.06829170882701874
15560.0,468.0,-0.35071566700935364,0.1005854681134224
15593.0,469.0,-0.36057499051094055,0.13660311698913574
15627.0,470.0,-0.31716489791870117,0.0981297716498375
15660.0,471.0,-0.31469589471817017,0.10065843909978867
15693.0,472.0,-0.2998943030834198,0.1152336522936821
15727.0,473.0,-0.29932039976119995,0.11505601555109024
15760.0,474.0,-0.3194669485092163,0.09651615470647812
15793.0,475.0,-0.3194669485092163,0.09651615470647812
15827.0,476.0,-0.3194669485092163,0.09651615470647812
15860.0,477.0,-0.3286186456680298,0.1290309578180313
15893.0,478.0,-0.32573285698890686,0.13035987317562103
15926.0,479.0,-0.3116372525691986,0.10889533162117004
15960.0,480.0,-0.3116372525691986,0.10889533162117004
15993.0,481.0,-0.33637163043022156,0.09995989501476288
16026.0,482.0,-0.33815887570381165,0.09946667402982712
16060.0,483.0,-0.3623667359352112,0.13616423308849335
16093.0,484.0,-0.24901515245437622,0.0664336234331131
16126.0,485.0,-0.2476803958415985,0.07013514637947083
16160.0,486.0,-0.28110411763191223,0.06295713037252426
16193.0,487.0,-0.28075817227363586,0.06256458163261414
16226.0,488.0,-0.28075817227363586,0.06256458163261414
16260.0,489.0,-0.31879451870918274,0.06964433193206787
16293.0,490.0,-0.323300838470459,0.07069042325019836
16326.0,491.0,-0.28324687480926514,0.06985631585121155
16360.0,492.0,-0.3114077150821686,0.05585527792572975
16393.0,493.0,-0.2973802983760834,0.056168731302022934
16426.0,494.0,-0.2971312701702118,0.056426260620355606
